GEOID,county,week,cases,pop,county1,week1
19167,84,91,85,35869,84,91
19167,84,92,85,35869,84,92
19167,84,93,65,35869,84,93
19167,84,94,107,35869,84,94
19167,84,95,117,35869,84,95
19167,84,96,120,35869,84,96
19167,84,97,85,35869,84,97
19167,84,98,72,35869,84,98
19167,84,99,70,35869,84,99
19167,84,100,53,35869,84,100
19167,84,101,158,35869,84,101
19167,84,102,305,35869,84,102
19167,84,103,341,35869,84,103
19167,84,104,326,35869,84,104
19167,84,105,196,35869,84,105
19167,84,106,81,35869,84,106
19167,84,107,0,35869,84,107
19167,84,108,37,35869,84,108
19167,84,109,14,35869,84,109
19167,84,110,2,35869,84,110
19167,84,111,4,35869,84,111
19167,84,112,1,35869,84,112
19167,84,113,3,35869,84,113
19167,84,114,NA,35869,84,114
19167,84,115,5,35869,84,115
19167,84,116,NA,35869,84,116
19167,84,117,NA,35869,84,117
19167,84,118,2,35869,84,118
19167,84,119,5,35869,84,119
19167,84,120,6,35869,84,120
19167,84,121,16,35869,84,121
19167,84,122,29,35869,84,122
19167,84,123,23,35869,84,123
19167,84,124,14,35869,84,124
19167,84,125,24,35869,84,125
19167,84,126,28,35869,84,126
19169,85,1,0,98615,85,1
19169,85,2,0,98615,85,2
19169,85,3,0,98615,85,3
19169,85,4,0,98615,85,4
19169,85,5,0,98615,85,5
19169,85,6,0,98615,85,6
19169,85,7,0,98615,85,7
19169,85,8,2,98615,85,8
19169,85,9,2,98615,85,9
19169,85,10,3,98615,85,10
19169,85,11,9,98615,85,11
19169,85,12,6,98615,85,12
19169,85,13,5,98615,85,13
19169,85,14,25,98615,85,14
19169,85,15,14,98615,85,15
19169,85,16,20,98615,85,16
19169,85,17,12,98615,85,17
19169,85,18,25,98615,85,18
19169,85,19,57,98615,85,19
19169,85,20,152,98615,85,20
19169,85,21,239,98615,85,21
19169,85,22,168,98615,85,22
19169,85,23,84,98615,85,23
19169,85,24,81,98615,85,24
19169,85,25,84,98615,85,25
19169,85,26,89,98615,85,26
19169,85,27,54,98615,85,27
19169,85,28,54,98615,85,28
19169,85,29,263,98615,85,29
19169,85,30,449,98615,85,30
19169,85,31,752,98615,85,31
19169,85,32,362,98615,85,32
19169,85,33,192,98615,85,33
19169,85,34,172,98615,85,34
19169,85,35,137,98615,85,35
19169,85,36,126,98615,85,36
19169,85,37,122,98615,85,37
19169,85,38,146,98615,85,38
19169,85,39,186,98615,85,39
19169,85,40,405,98615,85,40
19169,85,41,700,98615,85,41
19169,85,42,731,98615,85,42
19169,85,43,669,98615,85,43
19169,85,44,387,98615,85,44
19169,85,45,299,98615,85,45
19169,85,46,285,98615,85,46
19169,85,47,247,98615,85,47
19169,85,48,167,98615,85,48
19169,85,49,291,98615,85,49
19169,85,50,270,98615,85,50
19169,85,51,180,98615,85,51
19169,85,52,199,98615,85,52
19169,85,53,178,98615,85,53
19169,85,54,121,98615,85,54
19169,85,55,122,98615,85,55
19169,85,56,126,98615,85,56
19169,85,57,135,98615,85,57
19169,85,58,117,98615,85,58
19169,85,59,84,98615,85,59
19169,85,60,112,98615,85,60
19169,85,61,162,98615,85,61
19169,85,62,124,98615,85,62
19169,85,63,83,98615,85,63
19169,85,64,85,98615,85,64
19169,85,65,92,98615,85,65
19169,85,66,83,98615,85,66
19169,85,67,68,98615,85,67
19169,85,68,34,98615,85,68
19169,85,69,33,98615,85,69
19169,85,70,14,98615,85,70
19169,85,71,11,98615,85,71
19169,85,72,8,98615,85,72
19169,85,73,5,98615,85,73
19169,85,74,9,98615,85,74
19169,85,75,46,98615,85,75
19169,85,76,13,98615,85,76
19169,85,77,41,98615,85,77
19169,85,78,97,98615,85,78
19169,85,79,96,98615,85,79
19169,85,80,109,98615,85,80
19169,85,81,109,98615,85,81
19169,85,82,116,98615,85,82
19169,85,83,157,98615,85,83
19169,85,84,143,98615,85,84
19169,85,85,216,98615,85,85
19169,85,86,243,98615,85,86
19169,85,87,250,98615,85,87
19169,85,88,226,98615,85,88
19169,85,89,161,98615,85,89
19169,85,90,134,98615,85,90
19169,85,91,134,98615,85,91
19169,85,92,156,98615,85,92
19169,85,93,213,98615,85,93
19169,85,94,204,98615,85,94
19169,85,95,254,98615,85,95
19169,85,96,170,98615,85,96
19169,85,97,257,98615,85,97
19169,85,98,166,98615,85,98
19169,85,99,147,98615,85,99
19169,85,100,175,98615,85,100
19169,85,101,462,98615,85,101
19169,85,102,861,98615,85,102
19169,85,103,982,98615,85,103
19169,85,104,941,98615,85,104
19169,85,105,663,98615,85,105
19169,85,106,376,98615,85,106
19169,85,107,0,98615,85,107
19169,85,108,398,98615,85,108
19169,85,109,170,98615,85,109
19169,85,110,57,98615,85,110
19169,85,111,19,98615,85,111
19169,85,112,29,98615,85,112
19169,85,113,19,98615,85,113
19169,85,114,21,98615,85,114
19169,85,115,20,98615,85,115
19169,85,116,33,98615,85,116
19169,85,117,47,98615,85,117
19169,85,118,37,98615,85,118
19169,85,119,84,98615,85,119
19169,85,120,80,98615,85,120
19169,85,121,123,98615,85,121
19169,85,122,128,98615,85,122
19169,85,123,119,98615,85,123
19169,85,124,112,98615,85,124
19169,85,125,102,98615,85,125
19169,85,126,97,98615,85,126
19171,86,1,0,17072,86,1
19171,86,2,0,17072,86,2
19171,86,3,0,17072,86,3
19171,86,4,0,17072,86,4
19171,86,5,0,17072,86,5
19171,86,6,0,17072,86,6
19171,86,7,0,17072,86,7
19171,86,8,4,17072,86,8
19171,86,9,13,17072,86,9
19171,86,10,46,17072,86,10
19171,86,11,51,17072,86,11
19171,86,12,111,17072,86,12
19171,86,13,41,17072,86,13
19171,86,14,55,17072,86,14
19171,86,15,27,17072,86,15
19171,86,16,28,17072,86,16
19171,86,17,24,17072,86,17
19171,86,18,10,17072,86,18
19171,86,19,9,17072,86,19
19171,86,20,10,17072,86,20
19171,86,21,4,17072,86,21
19171,86,22,20,17072,86,22
19171,86,23,24,17072,86,23
19171,86,24,20,17072,86,24
19171,86,25,17,17072,86,25
19171,86,26,15,17072,86,26
19171,86,27,14,17072,86,27
19171,86,28,14,17072,86,28
19171,86,29,15,17072,86,29
19171,86,30,32,17072,86,30
19171,86,31,38,17072,86,31
19171,86,32,19,17072,86,32
19171,86,33,15,17072,86,33
19171,86,34,25,17072,86,34
19171,86,35,61,17072,86,35
19171,86,36,59,17072,86,36
19171,86,37,54,17072,86,37
19171,86,38,38,17072,86,38
19171,86,39,85,17072,86,39
19171,86,40,106,17072,86,40
19171,86,41,161,17072,86,41
19171,86,42,126,17072,86,42
19171,86,43,110,17072,86,43
19171,86,44,66,17072,86,44
19171,86,45,37,17072,86,45
19171,86,46,59,17072,86,46
19171,86,47,53,17072,86,47
19171,86,48,35,17072,86,48
19171,86,49,58,17072,86,49
19171,86,50,32,17072,86,50
19171,86,51,48,17072,86,51
19171,86,52,35,17072,86,52
19171,86,53,30,17072,86,53
19171,86,54,16,17072,86,54
19171,86,55,13,17072,86,55
19171,86,56,15,17072,86,56
19171,86,57,26,17072,86,57
19171,86,58,10,17072,86,58
19171,86,59,6,17072,86,59
19171,86,60,11,17072,86,60
19171,86,61,1,17072,86,61
19171,86,62,7,17072,86,62
19171,86,63,6,17072,86,63
19171,86,64,6,17072,86,64
19171,86,65,12,17072,86,65
19171,86,66,6,17072,86,66
19171,86,67,5,17072,86,67
19171,86,68,7,17072,86,68
19171,86,69,8,17072,86,69
19171,86,70,0,17072,86,70
19171,86,71,5,17072,86,71
19171,86,72,4,17072,86,72
19171,86,73,5,17072,86,73
19171,86,74,4,17072,86,74
19171,86,75,4,17072,86,75
19171,86,76,NA,17072,86,76
19171,86,77,3,17072,86,77
19171,86,78,5,17072,86,78
19171,86,79,14,17072,86,79
19171,86,80,11,17072,86,80
19171,86,81,22,17072,86,81
19171,86,82,45,17072,86,82
19171,86,83,31,17072,86,83
19171,86,84,52,17072,86,84
19171,86,85,69,17072,86,85
19171,86,86,78,17072,86,86
19171,86,87,87,17072,86,87
19171,86,88,38,17072,86,88
19171,86,89,29,17072,86,89
19171,86,90,35,17072,86,90
19171,86,91,20,17072,86,91
19171,86,92,40,17072,86,92
19171,86,93,26,17072,86,93
19171,86,94,30,17072,86,94
19171,86,95,34,17072,86,95
19171,86,96,36,17072,86,96
19171,86,97,55,17072,86,97
19171,86,98,63,17072,86,98
19171,86,99,52,17072,86,99
19171,86,100,59,17072,86,100
19171,86,101,76,17072,86,101
19171,86,102,143,17072,86,102
19171,86,103,187,17072,86,103
19171,86,104,142,17072,86,104
19171,86,105,95,17072,86,105
19171,86,106,50,17072,86,106
19171,86,107,0,17072,86,107
19171,86,108,56,17072,86,108
19171,86,109,21,17072,86,109
19171,86,110,6,17072,86,110
19171,86,111,8,17072,86,111
19171,86,112,1,17072,86,112
19171,86,113,6,17072,86,113
19171,86,114,5,17072,86,114
19171,86,115,8,17072,86,115
19171,86,116,20,17072,86,116
19171,86,117,18,17072,86,117
19171,86,118,5,17072,86,118
19171,86,119,14,17072,86,119
19171,86,120,20,17072,86,120
19171,86,121,19,17072,86,121
19171,86,122,18,17072,86,122
19171,86,123,15,17072,86,123
19171,86,124,24,17072,86,124
19171,86,125,16,17072,86,125
19171,86,126,17,17072,86,126
19173,87,1,0,5861,87,1
19173,87,2,0,5861,87,2
19173,87,3,0,5861,87,3
19173,87,4,0,5861,87,4
19173,87,5,0,5861,87,5
19173,87,6,0,5861,87,6
19173,87,7,0,5861,87,7
19173,87,8,0,5861,87,8
19173,87,9,1,5861,87,9
19173,87,10,0,5861,87,10
19173,87,11,0,5861,87,11
19173,87,12,0,5861,87,12
19173,87,13,0,5861,87,13
19173,87,14,0,5861,87,14
19173,87,15,0,5861,87,15
19173,87,16,4,5861,87,16
19173,87,17,44,5861,87,17
19173,87,18,12,5861,87,18
19173,87,19,9,5861,87,19
19173,87,20,4,5861,87,20
19173,87,21,2,5861,87,21
19173,87,22,3,5861,87,22
19173,87,23,2,5861,87,23
19173,87,24,0,5861,87,24
19173,87,25,4,5861,87,25
19173,87,26,8,5861,87,26
19173,87,27,2,5861,87,27
19173,87,28,5,5861,87,28
19173,87,29,4,5861,87,29
19173,87,30,3,5861,87,30
19173,87,31,6,5861,87,31
19173,87,32,1,5861,87,32
19173,87,33,2,5861,87,33
19173,87,34,11,5861,87,34
19173,87,35,21,5861,87,35
19173,87,36,21,5861,87,36
19173,87,37,36,5861,87,37
19173,87,38,25,5861,87,38
19173,87,39,28,5861,87,39
19173,87,40,31,5861,87,40
19173,87,41,53,5861,87,41
19173,87,42,53,5861,87,42
19173,87,43,47,5861,87,43
19173,87,44,38,5861,87,44
19173,87,45,6,5861,87,45
19173,87,46,22,5861,87,46
19173,87,47,18,5861,87,47
19173,87,48,17,5861,87,48
19173,87,49,23,5861,87,49
19173,87,50,22,5861,87,50
19173,87,51,7,5861,87,51
19173,87,52,12,5861,87,52
19173,87,53,14,5861,87,53
19173,87,54,6,5861,87,54
19173,87,55,6,5861,87,55
19173,87,56,5,5861,87,56
19173,87,57,3,5861,87,57
19173,87,58,0,5861,87,58
19173,87,59,0,5861,87,59
19173,87,60,2,5861,87,60
19173,87,61,0,5861,87,61
19173,87,62,1,5861,87,62
19173,87,63,7,5861,87,63
19173,87,64,3,5861,87,64
19173,87,65,0,5861,87,65
19173,87,66,2,5861,87,66
19173,87,67,2,5861,87,67
19173,87,68,4,5861,87,68
19173,87,69,1,5861,87,69
19173,87,70,1,5861,87,70
19173,87,71,2,5861,87,71
19173,87,72,2,5861,87,72
19173,87,73,0,5861,87,73
19173,87,74,0,5861,87,74
19173,87,75,1,5861,87,75
19173,87,76,0,5861,87,76
19173,87,77,2,5861,87,77
19173,87,78,0,5861,87,78
19173,87,79,0,5861,87,79
19173,87,80,5,5861,87,80
19173,87,81,6,5861,87,81
19173,87,82,15,5861,87,82
19173,87,83,12,5861,87,83
19173,87,84,7,5861,87,84
19173,87,85,8,5861,87,85
19173,87,86,10,5861,87,86
19173,87,87,16,5861,87,87
19173,87,88,20,5861,87,88
19173,87,89,16,5861,87,89
19173,87,90,11,5861,87,90
19173,87,91,13,5861,87,91
19173,87,92,39,5861,87,92
19173,87,93,57,5861,87,93
19173,87,94,47,5861,87,94
19173,87,95,34,5861,87,95
19173,87,96,23,5861,87,96
19173,87,97,23,5861,87,97
19173,87,98,14,5861,87,98
19173,87,99,13,5861,87,99
19173,87,100,12,5861,87,100
19173,87,101,14,5861,87,101
19173,87,102,30,5861,87,102
19173,87,103,36,5861,87,103
19173,87,104,43,5861,87,104
19173,87,105,63,5861,87,105
19173,87,106,26,5861,87,106
19173,87,107,0,5861,87,107
19173,87,108,26,5861,87,108
19173,87,109,6,5861,87,109
19173,87,110,1,5861,87,110
19173,87,111,1,5861,87,111
19173,87,112,0,5861,87,112
19173,87,113,0,5861,87,113
19173,87,114,0,5861,87,114
19173,87,115,0,5861,87,115
19173,87,116,NA,5861,87,116
19173,87,117,0,5861,87,117
19173,87,118,1,5861,87,118
19173,87,119,1,5861,87,119
19173,87,120,2,5861,87,120
19173,87,121,4,5861,87,121
19173,87,122,1,5861,87,122
19173,87,123,3,5861,87,123
19173,87,124,7,5861,87,124
19173,87,125,3,5861,87,125
19173,87,126,2,5861,87,126
19175,88,1,0,12097,88,1
19175,88,2,0,12097,88,2
19175,88,3,0,12097,88,3
19175,88,4,0,12097,88,4
19175,88,5,0,12097,88,5
19175,88,6,0,12097,88,6
19175,88,7,0,12097,88,7
19175,88,8,0,12097,88,8
19175,88,9,0,12097,88,9
19175,88,10,0,12097,88,10
19175,88,11,1,12097,88,11
19175,88,12,0,12097,88,12
19175,88,13,0,12097,88,13
19175,88,14,0,12097,88,14
19175,88,15,0,12097,88,15
19175,88,16,3,12097,88,16
19175,88,17,2,12097,88,17
19175,88,18,3,12097,88,18
19175,88,19,1,12097,88,19
19175,88,20,1,12097,88,20
19175,88,21,6,12097,88,21
19175,88,22,10,12097,88,22
19175,88,23,9,12097,88,23
19175,88,24,16,12097,88,24
19175,88,25,7,12097,88,25
19175,88,26,8,12097,88,26
19175,88,27,7,12097,88,27
19175,88,28,7,12097,88,28
19175,88,29,8,12097,88,29
19175,88,30,3,12097,88,30
19175,88,31,0,12097,88,31
19175,88,32,4,12097,88,32
19175,88,33,15,12097,88,33
19175,88,34,16,12097,88,34
19175,88,35,21,12097,88,35
19175,88,36,11,12097,88,36
19175,88,37,40,12097,88,37
19175,88,38,20,12097,88,38
19175,88,39,45,12097,88,39
19175,88,40,55,12097,88,40
19175,88,41,129,12097,88,41
19175,88,42,164,12097,88,42
19175,88,43,122,12097,88,43
19175,88,44,102,12097,88,44
19175,88,45,88,12097,88,45
19175,88,46,38,12097,88,46
19175,88,47,36,12097,88,47
19175,88,48,25,12097,88,48
19175,88,49,25,12097,88,49
19175,88,50,30,12097,88,50
19175,88,51,21,12097,88,51
19175,88,52,33,12097,88,52
19175,88,53,21,12097,88,53
19175,88,54,12,12097,88,54
19175,88,55,9,12097,88,55
19175,88,56,9,12097,88,56
19175,88,57,5,12097,88,57
19175,88,58,8,12097,88,58
19175,88,59,8,12097,88,59
19175,88,60,8,12097,88,60
19175,88,61,11,12097,88,61
19175,88,62,10,12097,88,62
19175,88,63,7,12097,88,63
19175,88,64,NA,12097,88,64
19175,88,65,9,12097,88,65
19175,88,66,36,12097,88,66
19175,88,67,5,12097,88,67
19175,88,68,2,12097,88,68
19175,88,69,5,12097,88,69
19175,88,70,2,12097,88,70
19175,88,71,6,12097,88,71
19175,88,72,1,12097,88,72
19175,88,73,2,12097,88,73
19175,88,74,0,12097,88,74
19175,88,75,NA,12097,88,75
19175,88,76,2,12097,88,76
19175,88,77,0,12097,88,77
19175,88,78,0,12097,88,78
19175,88,79,6,12097,88,79
19175,88,80,5,12097,88,80
19175,88,81,9,12097,88,81
19175,88,82,14,12097,88,82
19175,88,83,29,12097,88,83
19175,88,84,16,12097,88,84
19175,88,85,68,12097,88,85
19175,88,86,57,12097,88,86
19175,88,87,39,12097,88,87
19175,88,88,31,12097,88,88
19175,88,89,25,12097,88,89
19175,88,90,32,12097,88,90
19175,88,91,28,12097,88,91
19175,88,92,49,12097,88,92
19175,88,93,71,12097,88,93
19175,88,94,66,12097,88,94
19175,88,95,84,12097,88,95
19175,88,96,56,12097,88,96
19175,88,97,62,12097,88,97
19175,88,98,58,12097,88,98
19175,88,99,55,12097,88,99
19175,88,100,48,12097,88,100
19175,88,101,46,12097,88,101
19175,88,102,62,12097,88,102
19175,88,103,86,12097,88,103
19175,88,104,100,12097,88,104
19175,88,105,84,12097,88,105
19175,88,106,60,12097,88,106
19175,88,107,0,12097,88,107
19175,88,108,54,12097,88,108
19175,88,109,12,12097,88,109
19175,88,110,5,12097,88,110
19175,88,111,1,12097,88,111
19175,88,112,2,12097,88,112
19175,88,113,1,12097,88,113
19175,88,114,NA,12097,88,114
19175,88,115,1,12097,88,115
19175,88,116,NA,12097,88,116
19175,88,117,1,12097,88,117
19175,88,118,1,12097,88,118
19175,88,119,3,12097,88,119
19175,88,120,5,12097,88,120
19175,88,121,11,12097,88,121
19175,88,122,9,12097,88,122
19175,88,123,14,12097,88,123
19175,88,124,11,12097,88,124
19175,88,125,10,12097,88,125
19175,88,126,16,12097,88,126
19177,89,1,0,7204,89,1
19177,89,2,0,7204,89,2
19177,89,3,0,7204,89,3
19177,89,4,0,7204,89,4
19177,89,5,0,7204,89,5
19177,89,6,0,7204,89,6
19177,89,7,0,7204,89,7
19177,89,8,0,7204,89,8
19177,89,9,3,7204,89,9
19177,89,10,3,7204,89,10
19177,89,11,2,7204,89,11
19177,89,12,0,7204,89,12
19177,89,13,0,7204,89,13
19177,89,14,0,7204,89,14
19177,89,15,0,7204,89,15
19177,89,16,0,7204,89,16
19177,89,17,1,7204,89,17
19177,89,18,0,7204,89,18
19177,89,19,2,7204,89,19
19177,89,20,0,7204,89,20
19177,89,21,6,7204,89,21
19177,89,22,3,7204,89,22
19177,89,23,1,7204,89,23
19177,89,24,0,7204,89,24
19177,89,25,1,7204,89,25
19177,89,26,3,7204,89,26
19177,89,27,9,7204,89,27
19177,89,28,3,7204,89,28
19177,89,29,6,7204,89,29
19177,89,30,6,7204,89,30
19177,89,31,54,7204,89,31
19177,89,32,5,7204,89,32
19177,89,33,0,7204,89,33
19177,89,34,4,7204,89,34
19177,89,35,10,7204,89,35
19177,89,36,11,7204,89,36
19177,89,37,9,7204,89,37
19177,89,38,23,7204,89,38
19177,89,39,21,7204,89,39
19177,89,40,34,7204,89,40
19177,89,41,47,7204,89,41
19177,89,42,43,7204,89,42
19177,89,43,37,7204,89,43
19177,89,44,29,7204,89,44
19177,89,45,34,7204,89,45
19177,89,46,15,7204,89,46
19177,89,47,20,7204,89,47
19177,89,48,8,7204,89,48
19177,89,49,19,7204,89,49
19177,89,50,15,7204,89,50
19177,89,51,10,7204,89,51
19177,89,52,13,7204,89,52
19177,89,53,11,7204,89,53
19177,89,54,7,7204,89,54
19177,89,55,6,7204,89,55
19177,89,56,1,7204,89,56
19177,89,57,2,7204,89,57
19177,89,58,1,7204,89,58
19177,89,59,0,7204,89,59
19177,89,60,2,7204,89,60
19177,89,61,6,7204,89,61
19177,89,62,5,7204,89,62
19177,89,63,5,7204,89,63
19177,89,64,NA,7204,89,64
19177,89,65,1,7204,89,65
19177,89,66,1,7204,89,66
19177,89,67,0,7204,89,67
19177,89,68,3,7204,89,68
19177,89,69,2,7204,89,69
19177,89,70,1,7204,89,70
19177,89,71,0,7204,89,71
19177,89,72,0,7204,89,72
19177,89,73,1,7204,89,73
19177,89,74,1,7204,89,74
19177,89,75,2,7204,89,75
19177,89,76,0,7204,89,76
19177,89,77,0,7204,89,77
19177,89,78,6,7204,89,78
19177,89,79,5,7204,89,79
19177,89,80,15,7204,89,80
19177,89,81,17,7204,89,81
19177,89,82,25,7204,89,82
19177,89,83,25,7204,89,83
19177,89,84,16,7204,89,84
19177,89,85,33,7204,89,85
19177,89,86,43,7204,89,86
19177,89,87,24,7204,89,87
19177,89,88,34,7204,89,88
19177,89,89,17,7204,89,89
19177,89,90,15,7204,89,90
19177,89,91,9,7204,89,91
19177,89,92,14,7204,89,92
19177,89,93,18,7204,89,93
19177,89,94,22,7204,89,94
19177,89,95,28,7204,89,95
19177,89,96,31,7204,89,96
19177,89,97,24,7204,89,97
19177,89,98,22,7204,89,98
19177,89,99,32,7204,89,99
19177,89,100,32,7204,89,100
19177,89,101,35,7204,89,101
19177,89,102,45,7204,89,102
19177,89,103,47,7204,89,103
19177,89,104,60,7204,89,104
19177,89,105,53,7204,89,105
19177,89,106,29,7204,89,106
19177,89,107,0,7204,89,107
19177,89,108,27,7204,89,108
19177,89,109,3,7204,89,109
19177,89,110,4,7204,89,110
19177,89,111,1,7204,89,111
19177,89,112,2,7204,89,112
19177,89,113,1,7204,89,113
19177,89,114,1,7204,89,114
19177,89,115,1,7204,89,115
19177,89,116,NA,7204,89,116
19177,89,117,1,7204,89,117
19177,89,118,0,7204,89,118
19177,89,119,1,7204,89,119
19177,89,120,2,7204,89,120
19177,89,121,4,7204,89,121
19177,89,122,4,7204,89,122
19177,89,123,4,7204,89,123
19177,89,124,1,7204,89,124
19177,89,125,9,7204,89,125
19177,89,126,22,7204,89,126
19179,90,1,0,35341,90,1
19179,90,2,0,35341,90,2
19179,90,3,0,35341,90,3
19179,90,4,0,35341,90,4
19179,90,5,0,35341,90,5
19179,90,6,0,35341,90,6
19179,90,7,0,35341,90,7
19179,90,8,1,35341,90,8
19179,90,9,0,35341,90,9
19179,90,10,1,35341,90,10
19179,90,11,4,35341,90,11
19179,90,12,0,35341,90,12
19179,90,13,4,35341,90,13
19179,90,14,155,35341,90,14
19179,90,15,163,35341,90,15
19179,90,16,90,35341,90,16
19179,90,17,123,35341,90,17
19179,90,18,84,35341,90,18
19179,90,19,35,35341,90,19
19179,90,20,21,35341,90,20
19179,90,21,11,35341,90,21
19179,90,22,9,35341,90,22
19179,90,23,11,35341,90,23
19179,90,24,6,35341,90,24
19179,90,25,53,35341,90,25
19179,90,26,43,35341,90,26
19179,90,27,54,35341,90,27
19179,90,28,63,35341,90,28
19179,90,29,41,35341,90,29
19179,90,30,71,35341,90,30
19179,90,31,54,35341,90,31
19179,90,32,52,35341,90,32
19179,90,33,67,35341,90,33
19179,90,34,87,35341,90,34
19179,90,35,47,35341,90,35
19179,90,36,50,35341,90,36
19179,90,37,50,35341,90,37
19179,90,38,38,35341,90,38
19179,90,39,96,35341,90,39
19179,90,40,150,35341,90,40
19179,90,41,241,35341,90,41
19179,90,42,268,35341,90,42
19179,90,43,224,35341,90,43
19179,90,44,170,35341,90,44
19179,90,45,157,35341,90,45
19179,90,46,111,35341,90,46
19179,90,47,111,35341,90,47
19179,90,48,104,35341,90,48
19179,90,49,109,35341,90,49
19179,90,50,131,35341,90,50
19179,90,51,111,35341,90,51
19179,90,52,85,35341,90,52
19179,90,53,77,35341,90,53
19179,90,54,141,35341,90,54
19179,90,55,83,35341,90,55
19179,90,56,90,35341,90,56
19179,90,57,87,35341,90,57
19179,90,58,61,35341,90,58
19179,90,59,49,35341,90,59
19179,90,60,54,35341,90,60
19179,90,61,24,35341,90,61
19179,90,62,11,35341,90,62
19179,90,63,17,35341,90,63
19179,90,64,6,35341,90,64
19179,90,65,8,35341,90,65
19179,90,66,21,35341,90,66
19179,90,67,14,35341,90,67
19179,90,68,19,35341,90,68
19179,90,69,9,35341,90,69
19179,90,70,1,35341,90,70
19179,90,71,4,35341,90,71
19179,90,72,5,35341,90,72
19179,90,73,4,35341,90,73
19179,90,74,4,35341,90,74
19179,90,75,8,35341,90,75
19179,90,76,8,35341,90,76
19179,90,77,6,35341,90,77
19179,90,78,34,35341,90,78
19179,90,79,35,35341,90,79
19179,90,80,50,35341,90,80
19179,90,81,79,35341,90,81
19179,90,82,97,35341,90,82
19179,90,83,88,35341,90,83
19179,90,84,94,35341,90,84
19179,90,85,149,35341,90,85
19179,90,86,237,35341,90,86
19179,90,87,211,35341,90,87
19179,90,88,208,35341,90,88
19179,90,89,158,35341,90,89
19179,90,90,129,35341,90,90
19179,90,91,113,35341,90,91
19179,90,92,108,35341,90,92
19179,90,93,82,35341,90,93
19179,90,94,100,35341,90,94
19179,90,95,111,35341,90,95
19179,90,96,130,35341,90,96
19179,90,97,168,35341,90,97
19179,90,98,121,35341,90,98
19179,90,99,131,35341,90,99
19179,90,100,103,35341,90,100
19179,90,101,154,35341,90,101
19179,90,102,258,35341,90,102
19179,90,103,411,35341,90,103
19179,90,104,373,35341,90,104
19179,90,105,267,35341,90,105
19179,90,106,166,35341,90,106
19179,90,107,0,35341,90,107
19179,90,108,161,35341,90,108
19179,90,109,26,35341,90,109
19179,90,110,7,35341,90,110
19179,90,111,27,35341,90,111
19179,90,112,4,35341,90,112
19179,90,113,4,35341,90,113
19179,90,114,8,35341,90,114
19179,90,115,8,35341,90,115
19179,90,116,0,35341,90,116
19179,90,117,4,35341,90,117
19179,90,118,5,35341,90,118
19179,90,119,17,35341,90,119
19179,90,120,17,35341,90,120
19179,90,121,15,35341,90,121
19179,90,122,43,35341,90,122
19179,90,123,59,35341,90,123
19179,90,124,64,35341,90,124
19179,90,125,31,35341,90,125
19179,90,126,53,35341,90,126
19181,91,1,0,52548,91,1
19181,91,2,0,52548,91,2
19181,91,3,0,52548,91,3
19181,91,4,0,52548,91,4
19181,91,5,0,52548,91,5
19181,91,6,0,52548,91,6
19181,91,7,0,52548,91,7
19181,91,8,1,52548,91,8
19181,91,9,5,52548,91,9
19181,91,10,7,52548,91,10
19181,91,11,4,52548,91,11
19181,91,12,1,52548,91,12
19181,91,13,4,52548,91,13
19181,91,14,13,52548,91,14
19181,91,15,18,52548,91,15
19181,91,16,37,52548,91,16
19181,91,17,25,52548,91,17
19181,91,18,47,52548,91,18
19181,91,19,23,52548,91,19
19181,91,20,16,52548,91,20
19181,91,21,19,52548,91,21
19181,91,22,35,52548,91,22
19181,91,23,44,52548,91,23
19181,91,24,60,52548,91,24
19181,91,25,70,52548,91,25
19181,91,26,65,52548,91,26
19181,91,27,52,52548,91,27
19181,91,28,40,52548,91,28
19181,91,29,33,52548,91,29
19181,91,30,73,52548,91,30
19181,91,31,105,52548,91,31
19181,91,32,77,52548,91,32
19181,91,33,40,52548,91,33
19181,91,34,32,52548,91,34
19181,91,35,32,52548,91,35
19181,91,36,36,52548,91,36
19181,91,37,84,52548,91,37
19181,91,38,80,52548,91,38
19181,91,39,128,52548,91,39
19181,91,40,226,52548,91,40
19181,91,41,387,52548,91,41
19181,91,42,418,52548,91,42
19181,91,43,320,52548,91,43
19181,91,44,263,52548,91,44
19181,91,45,262,52548,91,45
19181,91,46,221,52548,91,46
19181,91,47,198,52548,91,47
19181,91,48,157,52548,91,48
19181,91,49,263,52548,91,49
19181,91,50,262,52548,91,50
19181,91,51,209,52548,91,51
19181,91,52,184,52548,91,52
19181,91,53,145,52548,91,53
19181,91,54,83,52548,91,54
19181,91,55,79,52548,91,55
19181,91,56,62,52548,91,56
19181,91,57,73,52548,91,57
19181,91,58,80,52548,91,58
19181,91,59,56,52548,91,59
19181,91,60,61,52548,91,60
19181,91,61,73,52548,91,61
19181,91,62,62,52548,91,62
19181,91,63,77,52548,91,63
19181,91,64,85,52548,91,64
19181,91,65,67,52548,91,65
19181,91,66,56,52548,91,66
19181,91,67,32,52548,91,67
19181,91,68,25,52548,91,68
19181,91,69,14,52548,91,69
19181,91,70,5,52548,91,70
19181,91,71,20,52548,91,71
19181,91,72,7,52548,91,72
19181,91,73,3,52548,91,73
19181,91,74,10,52548,91,74
19181,91,75,44,52548,91,75
19181,91,76,13,52548,91,76
19181,91,77,11,52548,91,77
19181,91,78,24,52548,91,78
19181,91,79,47,52548,91,79
19181,91,80,82,52548,91,80
19181,91,81,94,52548,91,81
